cidade,semana,tmedia,tmax,tmin,chuva
São Paulo,2001-09-30T00:00:00Z,21.195238095238096,28.7,14.3,75
São Paulo,2001-10-07T00:00:00Z,19.94761904761905,28.3,14.7,32
São Paulo,2001-10-14T00:00:00Z,20.733333333333334,27.9,14.7,73.6
São Paulo,2001-10-21T00:00:00Z,20.895238095238096,29.4,13.2,28.5
São Paulo,2001-10-28T00:00:00Z,22.452380952380953,32.7,14.3,0
São Paulo,2001-11-04T00:00:00Z,22.195238095238096,32.9,14.3,0.7
São Paulo,2001-11-11T00:00:00Z,21.423809523809524,27.2,17.4,65.5
São Paulo,2001-11-18T00:00:00Z,23.71904761904762,31.9,17,35.800000000000004
São Paulo,2001-11-25T00:00:00Z,24.147619047619045,31.1,17.7,99.1
São Paulo,2001-12-02T00:00:00Z,23.047619047619047,31.1,14.7,3.9
São Paulo,2001-12-09T00:00:00Z,21.652380952380952,28.3,17.3,88.6
São Paulo,2001-12-16T00:00:00Z,24.39047619047619,32,17.5,25
São Paulo,2001-12-23T00:00:00Z,20.7,28.1,15.2,34.9
São Paulo,2001-12-30T00:00:00Z,24.13809523809524,30.3,17.7,21.599999999999998
São Paulo,2002-01-06T00:00:00Z,23.133333333333333,32.5,17.1,56.9
São Paulo,2002-01-13T00:00:00Z,20.447619047619046,28.6,14.6,110.3
São Paulo,2002-01-20T00:00:00Z,25.11904761904762,32.1,18,68.3
São Paulo,2002-01-27T00:00:00Z,25.733333333333334,33.1,20,51.2
São Paulo,2002-02-03T00:00:00Z,21.771428571428572,28.7,15.8,40.9
São Paulo,2002-02-10T00:00:00Z,24.152380952380952,31.7,16.9,73.7
São Paulo,2002-02-17T00:00:00Z,22.023809523809526,26.7,17.2,35.9
São Paulo,2002-02-24T00:00:00Z,23.047619047619047,31.5,17.3,35.4
São Paulo,2002-03-03T00:00:00Z,25.847619047619048,33,17.9,120.80000000000001
São Paulo,2002-03-10T00:00:00Z,26.276190476190475,32.4,18.2,30.3
São Paulo,2002-03-17T00:00:00Z,24.57142857142857,31.8,17.1,63.300000000000004
São Paulo,2002-03-24T00:00:00Z,24.53333333333333,31.6,18.5,93.9
São Paulo,2002-03-31T00:00:00Z,24.933333333333334,31.7,16.9,13.8
São Paulo,2002-04-07T00:00:00Z,22.633333333333333,30.9,16.9,39.7
São Paulo,2002-04-14T00:00:00Z,24.552380952380954,30.6,18,0
São Paulo,2002-04-21T00:00:00Z,24.433333333333334,30.5,18.6,0
São Paulo,2002-04-28T00:00:00Z,22.833333333333332,30.3,17.3,9.6
São Paulo,2002-05-05T00:00:00Z,21.6,27,16.7,15.8
São Paulo,2002-05-12T00:00:00Z,22.53333333333333,29.5,16.4,0.3
São Paulo,2002-05-19T00:00:00Z,17.652380952380952,25.3,12.5,67.3
São Paulo,2002-05-26T00:00:00Z,18.785714285714285,26.9,11.7,0
São Paulo,2002-06-02T00:00:00Z,22.233333333333334,27.5,14.8,0
São Paulo,2002-06-09T00:00:00Z,21.919047619047618,28.4,15.7,0
São Paulo,2002-06-16T00:00:00Z,20.423809523809524,26.9,15.1,0.3
São Paulo,2002-06-23T00:00:00Z,17.885714285714286,26.5,12.8,1
São Paulo,2002-06-30T00:00:00Z,19.714285714285715,26.9,13.6,0
São Paulo,2002-07-07T00:00:00Z,15.523809523809524,22.2,9.3,22.9
São Paulo,2002-07-14T00:00:00Z,15.533333333333333,24.3,8.8,0
São Paulo,2002-07-21T00:00:00Z,19.323809523809523,29.5,12.3,0
São Paulo,2002-07-28T00:00:00Z,17.261904761904763,27.4,8.9,39.8
São Paulo,2002-08-04T00:00:00Z,22.41904761904762,31,14.3,4.5
São Paulo,2002-08-11T00:00:00Z,21.923809523809524,30,14.1,0
São Paulo,2002-08-18T00:00:00Z,22.495238095238097,28.7,15.1,0
São Paulo,2002-08-25T00:00:00Z,20.59047619047619,29.1,14.7,2.1
São Paulo,2002-09-01T00:00:00Z,17.83809523809524,30.9,5.7,21
São Paulo,2002-09-08T00:00:00Z,19.252380952380953,29.1,11.2,0.7
São Paulo,2002-09-15T00:00:00Z,20.5,31.1,10.9,31.4
São Paulo,2002-09-22T00:00:00Z,16.438095238095237,29.5,10.7,1.7
São Paulo,2002-09-29T00:00:00Z,22.561904761904763,32.6,14.7,8.2
São Paulo,2002-10-06T00:00:00Z,28.395238095238096,35.7,17.5,1.2
São Paulo,2002-10-13T00:00:00Z,25.733333333333334,35.2,16.1,3.8
São Paulo,2002-10-20T00:00:00Z,22.89047619047619,33.3,14,68.3
São Paulo,2002-10-27T00:00:00Z,22.152380952380952,33.5,17.1,43.4
São Paulo,2002-11-03T00:00:00Z,20.01904761904762,31.5,12.5,15.6
São Paulo,2002-11-10T00:00:00Z,22.33809523809524,31,14.5,35.8
São Paulo,2002-11-17T00:00:00Z,25.247619047619047,34.6,17.7,10.9
São Paulo,2002-11-24T00:00:00Z,24.92857142857143,32.4,18.2,164.2
São Paulo,2002-12-01T00:00:00Z,25.961904761904762,32.6,19.3,49.900000000000006
São Paulo,2002-12-08T00:00:00Z,22.51904761904762,30.3,17.3,35.9
São Paulo,2002-12-15T00:00:00Z,24.080952380952382,33,16.7,142.29999999999998
São Paulo,2002-12-22T00:00:00Z,23.96666666666667,32.7,15.9,7.2
São Paulo,2002-12-29T00:00:00Z,25.6,34.1,19.1,74.6
São Paulo,2003-01-05T00:00:00Z,25.67142857142857,33,17.2,52.599999999999994
São Paulo,2003-01-12T00:00:00Z,22.261904761904763,29.7,17.9,32
São Paulo,2003-01-19T00:00:00Z,23.504761904761903,30.8,17.2,82
São Paulo,2003-01-26T00:00:00Z,22.104761904761904,31.7,18.2,84.6
São Paulo,2003-02-02T00:00:00Z,27.423809523809524,33,19.7,6.5
São Paulo,2003-02-09T00:00:00Z,26.69047619047619,34.1,19.8,40.5
São Paulo,2003-02-16T00:00:00Z,24.733333333333334,32.4,18.4,53.800000000000004
São Paulo,2003-02-23T00:00:00Z,27.12857142857143,34.1,19.8,0
São Paulo,2003-03-02T00:00:00Z,25.476190476190474,34,18.4,71.60000000000001
São Paulo,2003-03-09T00:00:00Z,23.561904761904763,30.2,19.3,19.4
São Paulo,2003-03-16T00:00:00Z,22.714285714285715,31.1,17.1,34.4
São Paulo,2003-03-23T00:00:00Z,20.45714285714286,26.8,16.7,1.1
São Paulo,2003-03-30T00:00:00Z,22.80952380952381,30.1,15.5,9.4
São Paulo,2003-04-06T00:00:00Z,20.97142857142857,27.5,15.1,18.400000000000002
São Paulo,2003-04-13T00:00:00Z,21.252380952380953,29.8,12.2,0
São Paulo,2003-04-20T00:00:00Z,23.104761904761904,30.3,16.7,17.8
São Paulo,2003-04-27T00:00:00Z,24.01904761904762,30.8,13.1,7.1
São Paulo,2003-05-04T00:00:00Z,16.957142857142856,22.7,9.7,8.4
São Paulo,2003-05-11T00:00:00Z,20.15714285714286,27,13.3,0
São Paulo,2003-05-18T00:00:00Z,21.17142857142857,28.6,14.5,17.6
São Paulo,2003-05-25T00:00:00Z,17.35238095238095,26.1,9.9,0
São Paulo,2003-06-01T00:00:00Z,21.16190476190476,27.5,14.2,4.7
São Paulo,2003-06-08T00:00:00Z,21.166666666666668,27.9,16,0
São Paulo,2003-06-15T00:00:00Z,19.7,26.9,13.5,11.3
São Paulo,2003-06-22T00:00:00Z,18.752380952380953,26.3,11.9,0
São Paulo,2003-06-29T00:00:00Z,18.65714285714286,25.5,11.1,0
São Paulo,2003-07-06T00:00:00Z,18.533333333333335,28.5,9.1,19
São Paulo,2003-07-13T00:00:00Z,17.15714285714286,26.3,9.7,0
São Paulo,2003-07-20T00:00:00Z,21.476190476190474,28.7,13.1,0
São Paulo,2003-07-27T00:00:00Z,18.928571428571427,25.6,13.4,0
São Paulo,2003-08-03T00:00:00Z,19.30952380952381,27.5,11.1,7.3
São Paulo,2003-08-10T00:00:00Z,14.871428571428572,22.9,7.2,5.3
São Paulo,2003-08-17T00:00:00Z,18.66190476190476,30.6,5.9,0
São Paulo,2003-08-24T00:00:00Z,15.485714285714286,31.1,9.8,4.8
São Paulo,2003-08-31T00:00:00Z,17.51904761904762,28.3,11.1,8.8
São Paulo,2003-09-07T00:00:00Z,19.01904761904762,30.3,9.2,19.200000000000003
São Paulo,2003-09-14T00:00:00Z,18.047619047619047,30.8,12.5,13.700000000000001
São Paulo,2003-09-21T00:00:00Z,21.561904761904763,34.1,14.7,0.7
São Paulo,2003-09-28T00:00:00Z,20.485714285714284,30.8,13.2,0
São Paulo,2003-10-05T00:00:00Z,21.84285714285714,33.7,13,91.5
São Paulo,2003-10-12T00:00:00Z,17.62857142857143,32.2,11,21.9
São Paulo,2003-10-19T00:00:00Z,22.247619047619047,33.1,16.1,1.8
São Paulo,2003-10-26T00:00:00Z,22.47142857142857,33.2,17,11.5
São Paulo,2003-11-02T00:00:00Z,17.757142857142856,29.3,11.6,10.7
São Paulo,2003-11-09T00:00:00Z,23.890476190476193,34.5,15.3,18.1
São Paulo,2003-11-16T00:00:00Z,22.476190476190478,31.1,16.2,34.9
São Paulo,2003-11-23T00:00:00Z,22.928571428571427,30.5,16.1,35.3
São Paulo,2003-11-30T00:00:00Z,23.676190476190477,32,16.7,42.3
São Paulo,2003-12-07T00:00:00Z,23.252380952380953,31.9,17,15.799999999999999
São Paulo,2003-12-14T00:00:00Z,23.49047619047619,33.9,16.3,4.699999999999999
São Paulo,2003-12-21T00:00:00Z,21.614285714285714,29.9,16.4,51.199999999999996
São Paulo,2003-12-28T00:00:00Z,21.8,31,15.7,55.1
São Paulo,2004-01-04T00:00:00Z,21.90952380952381,29.8,16.5,57.099999999999994
São Paulo,2004-01-11T00:00:00Z,23.014285714285716,31.8,16.3,2.4
São Paulo,2004-01-18T00:00:00Z,21.78095238095238,28.8,16.3,84
São Paulo,2004-01-25T00:00:00Z,23.49047619047619,32,18.3,112
São Paulo,2004-02-01T00:00:00Z,24.204761904761906,32.3,17.2,151.6
São Paulo,2004-02-08T00:00:00Z,21.62857142857143,30.3,15.4,13.5
São Paulo,2004-02-15T00:00:00Z,23.604761904761904,32.5,17.4,20.700000000000003
São Paulo,2004-02-22T00:00:00Z,20.166666666666668,28.9,15.1,149.79999999999998
São Paulo,2004-02-29T00:00:00Z,22.395238095238096,31.9,15.7,17.2
São Paulo,2004-03-07T00:00:00Z,23.66190476190476,31.3,17.8,67.8
São Paulo,2004-03-14T00:00:00Z,21.68095238095238,28.8,17.2,19.6
São Paulo,2004-03-21T00:00:00Z,19.666666666666668,28.5,14.1,15.799999999999999
São Paulo,2004-03-28T00:00:00Z,22.695238095238096,30.5,13.1,10.3
São Paulo,2004-04-04T00:00:00Z,22.604761904761904,29.3,16.9,40.6
São Paulo,2004-04-11T00:00:00Z,22.63809523809524,28.2,18.2,10.1
São Paulo,2004-04-18T00:00:00Z,23.357142857142858,30.1,18.1,69.8
São Paulo,2004-04-25T00:00:00Z,19.552380952380954,25.5,13.7,2.9
São Paulo,2004-05-02T00:00:00Z,21.452380952380953,29.2,15.7,11.1
São Paulo,2004-05-09T00:00:00Z,18.29047619047619,27.3,11.9,2.2
São Paulo,2004-05-16T00:00:00Z,15.714285714285714,20.7,9.5,13.6
São Paulo,2004-05-23T00:00:00Z,16.652380952380952,24.5,8.9,31.200000000000003
São Paulo,2004-05-30T00:00:00Z,15.980952380952381,23.3,11.3,51.099999999999994
São Paulo,2004-06-06T00:00:00Z,17.223809523809525,26,7.6,0.8
São Paulo,2004-06-13T00:00:00Z,15.733333333333333,25,8.4,16.8
São Paulo,2004-06-20T00:00:00Z,19.547619047619047,26,12.5,0.1
São Paulo,2004-06-27T00:00:00Z,21.271428571428572,26.8,14.7,0
São Paulo,2004-07-04T00:00:00Z,19.4,25.9,14.4,16.4
São Paulo,2004-07-11T00:00:00Z,17.2,26.5,9.5,22.4
São Paulo,2004-07-18T00:00:00Z,13.285714285714286,18.7,7.7,58.6
São Paulo,2004-07-25T00:00:00Z,15.819047619047618,23.9,8.4,0
São Paulo,2004-08-01T00:00:00Z,19.076190476190476,26.3,10.4,0
São Paulo,2004-08-08T00:00:00Z,14.49047619047619,21.8,6.9,0
São Paulo,2004-08-15T00:00:00Z,20.67142857142857,30.5,11.1,0
São Paulo,2004-08-22T00:00:00Z,20.514285714285712,30.3,13.9,0
São Paulo,2004-08-29T00:00:00Z,21.428571428571427,32,12.7,2.7
São Paulo,2004-09-05T00:00:00Z,22.942857142857143,33.4,14.7,0
São Paulo,2004-09-12T00:00:00Z,20.15714285714286,29.1,13.8,5.1
São Paulo,2004-09-19T00:00:00Z,24.614285714285714,34.7,15.3,3.1
São Paulo,2004-09-26T00:00:00Z,21.714285714285715,35.3,12.9,1.1
São Paulo,2004-10-03T00:00:00Z,17.523809523809526,32.3,10.7,13.5
São Paulo,2004-10-10T00:00:00Z,22.195238095238096,31.4,16.5,24.9
São Paulo,2004-10-17T00:00:00Z,19.747619047619047,27.1,13.6,40.9
São Paulo,2004-10-24T00:00:00Z,20.261904761904763,31.8,13,18.1
São Paulo,2004-10-31T00:00:00Z,24.704761904761906,32.3,18.2,14.2
São Paulo,2004-11-07T00:00:00Z,20.714285714285715,31.6,14,23.7
São Paulo,2004-11-14T00:00:00Z,20.185714285714287,28.3,14.9,73.6
São Paulo,2004-11-21T00:00:00Z,23.87142857142857,32.7,13.7,0
São Paulo,2004-11-28T00:00:00Z,20.70952380952381,29,16.2,93
São Paulo,2004-12-05T00:00:00Z,22.366666666666667,31,17,109.2
São Paulo,2004-12-12T00:00:00Z,22.547619047619047,31.5,14.5,12.4
São Paulo,2004-12-19T00:00:00Z,21.28095238095238,30.6,14.8,80
São Paulo,2004-12-26T00:00:00Z,23.6,32.9,18,30.599999999999998
São Paulo,2005-01-02T00:00:00Z,24.195238095238096,31,18.7,65.8
São Paulo,2005-01-09T00:00:00Z,24.5,32.8,17.1,78.6
São Paulo,2005-01-16T00:00:00Z,22.623809523809523,30,18.9,100.5
São Paulo,2005-01-23T00:00:00Z,21.133333333333333,30.3,15,65.5
São Paulo,2005-01-30T00:00:00Z,21.942857142857143,28.9,17.2,13.1
São Paulo,2005-02-06T00:00:00Z,22.00952380952381,29.6,14.8,26.8
São Paulo,2005-02-13T00:00:00Z,23.366666666666667,31.8,16.5,18.599999999999998
São Paulo,2005-02-20T00:00:00Z,24.733333333333334,32.5,17.7,32.4
São Paulo,2005-02-27T00:00:00Z,21.966666666666665,30.3,16.7,10.7
São Paulo,2005-03-06T00:00:00Z,25.457142857142856,33.3,18,0
São Paulo,2005-03-13T00:00:00Z,24.157142857142855,31.7,18.8,213.2
São Paulo,2005-03-20T00:00:00Z,22.71904761904762,29.7,16.4,58.7
São Paulo,2005-03-27T00:00:00Z,23.523809523809526,30.8,17.7,14.5
São Paulo,2005-04-03T00:00:00Z,25.099999999999998,32.1,19.2,91.6
São Paulo,2005-04-10T00:00:00Z,25.652380952380952,32.1,18.7,0
São Paulo,2005-04-17T00:00:00Z,22.99047619047619,29.4,16.7,10
São Paulo,2005-04-24T00:00:00Z,18.21904761904762,26.1,13.4,31.599999999999998
São Paulo,2005-05-01T00:00:00Z,18.580952380952382,26.3,12.3,4.300000000000001
São Paulo,2005-05-08T00:00:00Z,22.242857142857144,29.8,14.7,7
São Paulo,2005-05-15T00:00:00Z,24.033333333333335,29,16.7,0
São Paulo,2005-05-22T00:00:00Z,18.166666666666668,23,13.7,187.70000000000002
São Paulo,2005-05-29T00:00:00Z,20.547619047619047,26.5,13,0
São Paulo,2005-06-05T00:00:00Z,20.071428571428573,26,13.7,0.3
São Paulo,2005-06-12T00:00:00Z,21.585714285714285,27,14.9,0
São Paulo,2005-06-19T00:00:00Z,17.076190476190476,22.4,11.7,21.799999999999997
São Paulo,2005-06-26T00:00:00Z,19.704761904761906,26.8,12.5,8.3
São Paulo,2005-07-03T00:00:00Z,17.228571428571428,26.6,9.4,1.9
São Paulo,2005-07-10T00:00:00Z,17.50952380952381,25.5,9.7,0
São Paulo,2005-07-17T00:00:00Z,17.866666666666667,27.6,12,1.5999999999999999
São Paulo,2005-07-24T00:00:00Z,18.12857142857143,27.1,10,10.2
São Paulo,2005-07-31T00:00:00Z,21.42857142857143,27.5,13,0
São Paulo,2005-08-07T00:00:00Z,17.314285714285713,25.9,10.7,4.7
São Paulo,2005-08-14T00:00:00Z,21.08095238095238,29.2,14.2,0
São Paulo,2005-08-21T00:00:00Z,19.804761904761904,29.1,11.7,1.8
São Paulo,2005-08-28T00:00:00Z,23.185714285714287,32.5,13.3,43.5
São Paulo,2005-09-04T00:00:00Z,19.19047619047619,29.7,13.1,23.200000000000003
São Paulo,2005-09-11T00:00:00Z,18.51904761904762,30.3,11.7,25.8
São Paulo,2005-09-18T00:00:00Z,19.033333333333335,27,14.2,16.5
São Paulo,2005-09-25T00:00:00Z,17.728571428571428,27.8,11.7,32.8
São Paulo,2005-10-02T00:00:00Z,21.42857142857143,32.5,15.3,15.799999999999999
São Paulo,2005-10-09T00:00:00Z,23.919047619047618,34.7,16,8.200000000000001
São Paulo,2005-10-16T00:00:00Z,21.047619047619047,30.5,14.7,84.2
São Paulo,2005-10-23T00:00:00Z,22.15714285714286,31.5,16.1,48
São Paulo,2005-10-30T00:00:00Z,18.857142857142858,29.3,14.7,20.9
São Paulo,2005-11-06T00:00:00Z,19.32857142857143,29.3,12.3,1.2999999999999998
São Paulo,2005-11-13T00:00:00Z,23.919047619047618,31.9,16.3,2.8
São Paulo,2005-11-20T00:00:00Z,22.285714285714285,31.8,14.7,97
São Paulo,2005-11-27T00:00:00Z,21.090476190476192,30.1,13.9,75.5
São Paulo,2005-12-04T00:00:00Z,22.36190476190476,30.6,14.4,12.8
São Paulo,2005-12-11T00:00:00Z,20.752380952380953,31.1,15.2,2.6
São Paulo,2005-12-18T00:00:00Z,23.928571428571427,31.7,17,65.9
São Paulo,2005-12-25T00:00:00Z,22.1,30.3,15,71.39999999999999
São Paulo,2006-01-01T00:00:00Z,22.185714285714287,29.3,17.7,222.6
São Paulo,2006-01-08T00:00:00Z,26.195238095238096,32.3,18.8,0
São Paulo,2006-01-15T00:00:00Z,26.428571428571427,34,19.7,2.8
São Paulo,2006-01-22T00:00:00Z,25.357142857142858,34.5,19.5,62.8
São Paulo,2006-01-29T00:00:00Z,23.5,32.7,16.7,84.9
São Paulo,2006-02-05T00:00:00Z,25.038095238095238,33,18.3,73
São Paulo,2006-02-12T00:00:00Z,23.19047619047619,28.7,18.7,49.5
São Paulo,2006-02-19T00:00:00Z,24.476190476190478,30.3,19.4,15.700000000000001
São Paulo,2006-02-26T00:00:00Z,25.542857142857144,32.9,19.5,141.3
São Paulo,2006-03-05T00:00:00Z,23.66190476190476,31,17.7,245.4
São Paulo,2006-03-12T00:00:00Z,23.47142857142857,30.5,16.7,44.5
São Paulo,2006-03-19T00:00:00Z,24.485714285714284,30.8,19,68.1
São Paulo,2006-03-26T00:00:00Z,21.68095238095238,29.9,17,111.3
São Paulo,2006-04-02T00:00:00Z,21.59047619047619,28.3,15.7,5.8
São Paulo,2006-04-09T00:00:00Z,23.076190476190476,28.5,17.7,43.7
São Paulo,2006-04-16T00:00:00Z,19.29047619047619,28,13.7,1.6
São Paulo,2006-04-23T00:00:00Z,21.785714285714285,29.7,14.4,0
São Paulo,2006-04-30T00:00:00Z,19.133333333333333,27.1,10.7,0
São Paulo,2006-05-07T00:00:00Z,17.10952380952381,22,11.7,0
São Paulo,2006-05-14T00:00:00Z,17.60952380952381,25.3,11.7,0
São Paulo,2006-05-21T00:00:00Z,16.785714285714285,25.3,12.4,15
São Paulo,2006-05-28T00:00:00Z,19.52857142857143,27.3,13.6,0
São Paulo,2006-06-04T00:00:00Z,19.06190476190476,25.3,11.7,0
São Paulo,2006-06-11T00:00:00Z,18.414285714285715,24.9,12.2,0
São Paulo,2006-06-18T00:00:00Z,19.442857142857143,26.3,12.6,0
São Paulo,2006-06-25T00:00:00Z,16.438095238095237,26.1,10.1,24.200000000000003
São Paulo,2006-07-02T00:00:00Z,17.995238095238097,27.3,10.8,2
São Paulo,2006-07-09T00:00:00Z,19.65714285714286,27.5,13.7,44
São Paulo,2006-07-16T00:00:00Z,19.119047619047617,27.8,11,0
São Paulo,2006-07-23T00:00:00Z,22.766666666666666,30.2,13.1,8.7
São Paulo,2006-07-30T00:00:00Z,15.385714285714286,26.6,10.4,19.2
São Paulo,2006-08-06T00:00:00Z,23.51904761904762,30.1,14,0
São Paulo,2006-08-13T00:00:00Z,22.447619047619046,31.3,15.7,0
São Paulo,2006-08-20T00:00:00Z,18.35238095238095,30,7.7,0.2
São Paulo,2006-08-27T00:00:00Z,17.747619047619047,27.3,8.7,40.300000000000004
São Paulo,2006-09-03T00:00:00Z,15.923809523809524,28,6.2,0.5
São Paulo,2006-09-10T00:00:00Z,25.15714285714286,34.1,15.5,0
São Paulo,2006-09-17T00:00:00Z,19.566666666666666,29.1,13.9,29.5
São Paulo,2006-09-24T00:00:00Z,17.542857142857144,28.8,12.7,10.100000000000001
São Paulo,2006-10-01T00:00:00Z,21.48095238095238,29.9,15.6,23.7
São Paulo,2006-10-08T00:00:00Z,21.814285714285713,29,16.7,16.599999999999998
São Paulo,2006-10-15T00:00:00Z,19.385714285714286,32.3,13.7,59.1
São Paulo,2006-10-22T00:00:00Z,21.152380952380952,30.8,11.6,1
São Paulo,2006-10-29T00:00:00Z,22.7,33.7,15.2,36.9
São Paulo,2006-11-05T00:00:00Z,18.98095238095238,29.5,11.7,21
São Paulo,2006-11-12T00:00:00Z,22.442857142857143,33.2,12.4,5.1
São Paulo,2006-11-19T00:00:00Z,23.31904761904762,33.3,15.3,50.5
São Paulo,2006-11-26T00:00:00Z,22.242857142857144,29.9,16.8,117.2
São Paulo,2006-12-03T00:00:00Z,22.78095238095238,31.1,17.5,82.5
São Paulo,2006-12-10T00:00:00Z,23.233333333333334,31.5,17.6,14.5
São Paulo,2006-12-17T00:00:00Z,25.271428571428572,32,20.3,107.2
São Paulo,2006-12-24T00:00:00Z,24.257142857142856,31.5,18.8,79.7
São Paulo,2006-12-31T00:00:00Z,22.452380952380953,27.3,17.8,123.7
São Paulo,2007-01-07T00:00:00Z,23.98095238095238,31.5,18.7,11.5
São Paulo,2007-01-14T00:00:00Z,23.495238095238093,30.3,17.7,27.5
São Paulo,2007-01-21T00:00:00Z,23.166666666666664,30.5,18,51.4
São Paulo,2007-01-28T00:00:00Z,24.204761904761906,32.1,19.7,27
São Paulo,2007-02-04T00:00:00Z,25.238095238095237,32.3,17.9,156.3
São Paulo,2007-02-11T00:00:00Z,22.933333333333334,33,15.7,11
São Paulo,2007-02-18T00:00:00Z,26.604761904761904,33.2,17.9,72.6
São Paulo,2007-02-25T00:00:00Z,25.542857142857144,32.7,18.7,46
São Paulo,2007-03-04T00:00:00Z,26.757142857142856,33.3,20,19.900000000000002
São Paulo,2007-03-11T00:00:00Z,24.595238095238095,32.3,19,108.7
São Paulo,2007-03-18T00:00:00Z,22.97142857142857,30.6,17.6,56.8
São Paulo,2007-03-25T00:00:00Z,25.961904761904762,33.1,17.5,0
São Paulo,2007-04-01T00:00:00Z,23.914285714285715,32.3,18.2,10.600000000000001
São Paulo,2007-04-08T00:00:00Z,22.442857142857143,29.9,17.3,43.3
São Paulo,2007-04-15T00:00:00Z,22.666666666666668,28.9,17.6,0
São Paulo,2007-04-22T00:00:00Z,22.84285714285714,30.1,14,70.9
São Paulo,2007-04-29T00:00:00Z,20.676190476190477,28,12.7,0
São Paulo,2007-05-06T00:00:00Z,19.4,27.7,9.7,16.6
São Paulo,2007-05-13T00:00:00Z,20.79047619047619,29.8,14.7,3.3
São Paulo,2007-05-20T00:00:00Z,16.847619047619048,28,8.5,38.4
São Paulo,2007-05-27T00:00:00Z,15.62857142857143,25.7,9,12.1
São Paulo,2007-06-03T00:00:00Z,18.061904761904763,27.8,6.6,12.6
São Paulo,2007-06-10T00:00:00Z,22.10952380952381,27.8,14.9,0
São Paulo,2007-06-17T00:00:00Z,20.52857142857143,27.8,13.5,0
São Paulo,2007-06-24T00:00:00Z,18.823809523809523,27,13.2,6.699999999999999
São Paulo,2007-07-01T00:00:00Z,19.047619047619047,27.8,10.3,0
São Paulo,2007-07-08T00:00:00Z,19.96666666666667,28.4,10.1,0
São Paulo,2007-07-15T00:00:00Z,17.261904761904763,27.6,9.5,58.5
São Paulo,2007-07-22T00:00:00Z,15.723809523809523,28.9,9,89.7
São Paulo,2007-07-29T00:00:00Z,16.60952380952381,27,6.4,0.1
São Paulo,2007-08-05T00:00:00Z,19.7,28.7,12.7,0
São Paulo,2007-08-12T00:00:00Z,19.39047619047619,28.3,11.9,0
São Paulo,2007-08-19T00:00:00Z,19.52857142857143,30.6,11.5,0
São Paulo,2007-08-26T00:00:00Z,20.19047619047619,31.9,11.8,0
São Paulo,2007-09-02T00:00:00Z,23.04285714285714,30.3,15.4,14.6
São Paulo,2007-09-09T00:00:00Z,22.05238095238095,30.8,13.7,0
São Paulo,2007-09-16T00:00:00Z,22.68095238095238,34.2,14.7,0
São Paulo,2007-09-23T00:00:00Z,19.909523809523808,34.3,11.5,1.1
São Paulo,2007-09-30T00:00:00Z,19.58095238095238,32.5,13.1,0
São Paulo,2007-10-07T00:00:00Z,24.866666666666667,34.3,16.4,0
São Paulo,2007-10-14T00:00:00Z,21.085714285714285,32.6,15.7,4.7
São Paulo,2007-10-21T00:00:00Z,20.733333333333334,34.7,15.2,87.5
São Paulo,2007-10-28T00:00:00Z,25.376190476190477,34.6,19,56.1
São Paulo,2007-11-04T00:00:00Z,21.02857142857143,29.7,15.3,71.1
São Paulo,2007-11-11T00:00:00Z,19.51904761904762,28.8,13.5,55.9
São Paulo,2007-11-18T00:00:00Z,21.257142857142856,30.5,13.5,27.6
São Paulo,2007-11-25T00:00:00Z,21.33809523809524,28.7,13.3,26.3
São Paulo,2007-12-02T00:00:00Z,23.357142857142858,32.5,15.4,87.9
São Paulo,2007-12-09T00:00:00Z,21.928571428571427,30.8,15.7,33.8
São Paulo,2007-12-16T00:00:00Z,21.933333333333334,28.6,16.6,87.5
São Paulo,2007-12-23T00:00:00Z,26.047619047619047,34.3,17.4,20.6
São Paulo,2007-12-30T00:00:00Z,25.823809523809523,34.8,19.7,23.1
São Paulo,2008-01-06T00:00:00Z,24.21904761904762,31.8,17.3,5.6
São Paulo,2008-01-13T00:00:00Z,23.3,30.5,18.2,150.9
São Paulo,2008-01-20T00:00:00Z,19.695238095238096,25.9,15,62
São Paulo,2008-01-27T00:00:00Z,21.557142857142857,31.8,16.7,80.7
São Paulo,2008-02-03T00:00:00Z,22.557142857142857,31.3,17.6,65.1
São Paulo,2008-02-10T00:00:00Z,25.728571428571428,32.8,19.4,25.5
São Paulo,2008-02-17T00:00:00Z,23.733333333333334,30.3,17.1,121.6
São Paulo,2008-02-24T00:00:00Z,22.47142857142857,28.3,17.3,24.7
São Paulo,2008-03-02T00:00:00Z,25.904761904761905,32.3,19.7,6.9
São Paulo,2008-03-09T00:00:00Z,21.447619047619046,30.7,16.2,124
São Paulo,2008-03-16T00:00:00Z,22.061904761904763,30.3,15.7,36
São Paulo,2008-03-23T00:00:00Z,22.55238095238095,30.1,17.3,8.9
São Paulo,2008-03-30T00:00:00Z,20.84285714285714,28.5,15.2,26.5
São Paulo,2008-04-06T00:00:00Z,23.076190476190476,30.4,17.7,21.7
São Paulo,2008-04-13T00:00:00Z,21.476190476190478,29.9,15.2,26.2
São Paulo,2008-04-20T00:00:00Z,21.766666666666666,27,15.6,9.3
São Paulo,2008-04-27T00:00:00Z,19.909523809523808,28.7,13.7,80.1
São Paulo,2008-05-04T00:00:00Z,16.795238095238094,25.3,10,0.6
São Paulo,2008-05-11T00:00:00Z,17.314285714285713,25.1,12.9,0.1
